Opening Time,Type [buy/sell],Symbol,Setup,Size / Quantity,Closing Time,Entry Price,Closing Price,Swap,Commission,Net Profit,Stop Loss (optional),Take Profit(optional),Highest price (optional),Lowest price (optional)
2024-06-20 15:21:00,Buy,XAUUSD,Default Setup,0.1,2024-06-20 16:48:00,2340.73,2346.79,0.0,0.0,60.6,2334.74,2346.74,,
2024-06-20 15:50:00,Buy,XAUUSD,Default Setup,0.1,2024-06-20 16:43:00,2340.99,2344.0,0.0,0.0,30.1,2334.99,2343.99,,
2024-06-20 16:41:00,Buy,XAUUSD,Default Setup,0.1,2024-06-20 16:43:00,2342.28,2343.8,0.0,0.0,15.2,2336.28,2343.78,,
2024-06-20 15:50:00,Buy,XAUUSD,Default Setup,0.1,2024-06-20 15:54:00,2340.94,2342.56,0.0,0.0,16.2,2335.05,2342.55,,
2024-06-20 14:53:00,Sell,XAUUSD,Default Setup,0.1,2024-06-20 15:41:00,2338.29,2336.63,0.0,0.0,16.6,2344.29,2336.79,,
2024-06-20 15:21:00,Buy,XAUUSD,Default Setup,0.1,2024-06-20 15:30:00,2340.44,2343.46,0.0,0.0,30.2,2334.44,2343.44,,
2024-06-20 13:28:00,Buy,XAUUSD,Default Setup,0.1,2024-06-20 13:55:00,2337.65,2340.65,0.0,0.0,30.0,2331.65,2340.65,,
2024-06-20 13:28:00,Buy,XAUUSD,Default Setup,0.1,2024-06-20 13:44:00,2337.66,2339.17,0.0,0.0,15.1,2331.66,2339.16,,
2024-06-19 15:29:00,Sell,XAUUSD,Default Setup,0.1,2024-06-19 17:02:00,2327.2,2324.21,0.0,0.0,29.9,2333.22,2324.22,,
2024-06-19 15:53:00,Buy,XAUUSD,Default Setup,0.1,2024-06-19 16:25:00,2329.71,2331.24,0.0,0.0,15.3,2323.71,2331.21,,
2024-06-19 14:28:00,Buy,XAUUSD,Default Setup,0.1,2024-06-19 15:02:00,2329.0,2332.01,0.0,0.0,30.1,2323.0,2332.0,,
2024-06-19 14:28:00,Buy,XAUUSD,Default Setup,0.1,2024-06-19 14:46:00,2328.97,2330.49,0.0,0.0,15.2,2322.97,2330.47,,
2024-06-18 16:18:00,Sell,XAUUSD,Default Setup,0.1,2024-06-18 16:36:00,2316.37,2314.85,0.0,0.0,15.2,2322.37,2314.87,,
2024-06-18 16:05:00,Buy,XAUUSD,Default Setup,0.1,2024-06-18 16:15:00,2316.53,2317.0,0.0,0.0,4.7,2310.56,2322.56,,
2024-06-18 16:05:00,Buy,XAUUSD,Default Setup,0.1,2024-06-18 16:11:00,2316.48,2319.49,0.0,0.0,30.1,2310.48,2319.48,,
2024-06-18 16:05:00,Buy,XAUUSD,Default Setup,0.1,2024-06-18 16:08:00,2316.53,2318.07,0.0,0.0,15.4,2310.56,2318.06,,
2024-06-18 15:48:00,Sell,XAUUSD,Default Setup,0.1,2024-06-18 15:54:00,2319.61,2316.59,0.0,0.0,30.2,2325.61,2316.61,,
2024-06-18 15:48:00,Sell,XAUUSD,Default Setup,0.1,2024-06-18 15:51:00,2319.67,2318.15,0.0,0.0,15.2,2325.67,2318.17,,
2024-06-18 15:30:00,Buy,XAUUSD,Default Setup,0.1,2024-06-18 15:46:00,2317.05,2322.93,0.0,0.0,58.8,2310.92,2322.92,,
2024-06-18 15:30:00,Buy,XAUUSD,Default Setup,0.1,2024-06-18 15:30:00,2314.89,2317.91,0.0,0.0,30.2,2308.89,2317.89,,
2024-06-18 14:53:00,Buy,XAUUSD,Default Setup,0.1,2024-06-18 15:30:00,2314.09,2315.62,0.0,0.0,15.3,2308.09,2315.59,,
2024-06-18 13:25:00,Sell,XAUUSD,Default Setup,0.1,2024-06-18 15:17:00,2308.72,2314.63,0.0,0.0,-59.1,2314.62,2302.62,,
2024-06-18 13:25:00,Sell,XAUUSD,Default Setup,0.1,2024-06-18 13:44:00,2308.72,2307.06,0.0,0.0,16.6,2314.62,2307.12,,
2024-06-17 16:42:00,Sell,XAUUSD,Default Setup,0.1,2024-06-17 17:31:00,2321.16,2327.19,0.0,0.0,-60.3,2327.16,2318.16,,
2024-06-17 16:42:00,Sell,XAUUSD,Default Setup,0.1,2024-06-17 16:45:00,2321.05,2319.41,0.0,0.0,16.4,2327.05,2319.55,,
2024-06-17 14:34:00,Sell,XAUUSD,Default Setup,0.1,2024-06-17 16:12:00,2318.78,2324.79,0.0,0.0,-60.1,2324.78,2315.78,,
2024-06-17 16:10:00,Buy,XAUUSD,Default Setup,0.1,2024-06-17 16:11:00,2322.19,2323.75,0.0,0.0,15.6,2316.19,2323.69,,
2024-06-17 14:34:00,Sell,XAUUSD,Default Setup,0.1,2024-06-17 15:30:00,2318.78,2317.27,0.0,0.0,15.1,2324.78,2317.28,,
2024-06-14 15:18:00,Buy,XAUUSD,Default Setup,0.1,2024-06-14 16:29:00,2333.15,2327.17,0.0,0.0,-59.8,2327.17,2334.67,,
2024-06-14 14:54:00,Sell,XAUUSD,Default Setup,0.1,2024-06-14 15:09:00,2332.98,2329.96,0.0,0.0,30.2,2338.98,2329.98,,
2024-06-14 14:55:00,Sell,XAUUSD,Default Setup,0.1,2024-06-14 15:00:00,2333.0,2331.5,0.0,0.0,15.0,2339.0,2331.5,,
2024-06-14 13:50:00,Buy,XAUUSD,Default Setup,0.1,2024-06-14 14:42:00,2330.87,2333.88,0.0,0.0,30.1,2324.87,2333.87,,
2024-06-14 14:34:00,Buy,XAUUSD,Default Setup,0.1,2024-06-14 14:41:00,2331.69,2333.16,0.0,0.0,14.7,2325.66,2333.16,,
2024-06-14 14:06:00,Sell,XAUUSD,Default Setup,0.1,2024-06-14 14:09:00,2328.1,2326.58,0.0,0.0,15.2,2334.1,2326.6,,
2024-06-14 13:50:00,Buy,XAUUSD,Default Setup,0.1,2024-06-14 13:52:00,2330.91,2332.43,0.0,0.0,15.2,2324.91,2332.41,,
2024-06-14 13:20:00,Buy,XAUUSD,Default Setup,0.1,2024-06-14 13:52:00,2326.3,2332.3,0.0,0.0,60.0,2320.3,2332.3,,
2024-06-14 13:20:00,Buy,XAUUSD,Default Setup,0.1,2024-06-14 13:24:00,2326.3,2329.31,0.0,0.0,30.1,2320.3,2329.3,,
2024-06-14 13:20:00,Buy,XAUUSD,Default Setup,0.1,2024-06-14 13:21:00,2326.3,2327.8,0.0,0.0,15.0,2320.3,2327.8,,
2024-06-13 16:47:00,Sell,XAUUSD,Default Setup,0.1,2024-06-13 16:54:00,2317.37,2311.22,0.0,0.0,61.5,2323.36,2311.36,,
2024-06-13 16:46:00,Sell,XAUUSD,Default Setup,0.1,2024-06-13 16:50:00,2317.48,2314.48,0.0,0.0,30.0,2323.48,2314.48,,
2024-06-13 16:47:00,Sell,XAUUSD,Default Setup,0.1,2024-06-13 16:49:00,2317.37,2315.65,0.0,0.0,17.2,2323.36,2315.86,,
2024-06-13 16:22:00,Sell,XAUUSD,Default Setup,0.1,2024-06-13 16:33:00,2315.72,2321.72,0.0,0.0,-60.0,2321.72,2314.22,,
2024-06-13 16:04:00,Sell,XAUUSD,Default Setup,0.1,2024-06-13 16:31:00,2320.97,2320.53,0.0,0.0,4.4,2326.97,2314.97,,
2024-06-13 16:04:00,Sell,XAUUSD,Default Setup,0.1,2024-06-13 16:14:00,2320.94,2317.92,0.0,0.0,30.2,2326.94,2317.94,,
2024-06-13 16:04:00,Sell,XAUUSD,Default Setup,0.1,2024-06-13 16:11:00,2320.97,2319.36,0.0,0.0,16.1,2326.97,2319.47,,
2024-06-13 15:46:00,Sell,XAUUSD,Default Setup,0.1,2024-06-13 15:54:00,2316.26,2322.26,0.0,0.0,-60.0,2322.26,2310.26,,
2024-06-13 15:05:00,Buy,XAUUSD,Default Setup,0.1,2024-06-13 15:30:00,2309.6,2312.72,0.0,0.0,31.2,2303.6,2312.6,,
2024-06-13 15:30:00,Buy,XAUUSD,Default Setup,0.1,2024-06-13 15:30:00,2311.03,2317.63,0.0,0.0,66.0,2305.03,2317.03,,
2024-06-13 14:39:00,Sell,XAUUSD,Default Setup,0.1,2024-06-13 15:01:00,2308.78,2308.29,0.0,0.0,4.9,2314.78,2302.78,,
2024-06-13 14:39:00,Sell,XAUUSD,Default Setup,0.1,2024-06-13 14:45:00,2308.83,2305.82,0.0,0.0,30.1,2314.83,2305.83,,
2024-06-13 14:22:00,Sell,XAUUSD,Default Setup,0.1,2024-06-13 14:37:00,2311.17,2309.58,0.0,0.0,15.9,2317.17,2309.67,,
2024-06-13 13:06:00,Buy,XAUUSD,Default Setup,0.1,2024-06-13 14:21:00,2318.07,2312.06,0.0,0.0,-60.1,2312.07,2324.07,,
2024-06-13 13:06:00,Buy,XAUUSD,Default Setup,0.1,2024-06-13 14:21:00,2318.04,2312.04,0.0,0.0,-60.0,2312.04,2321.04,,
2024-06-13 13:59:00,Sell,XAUUSD,Default Setup,0.1,2024-06-13 14:04:00,2316.39,2314.95,0.0,0.0,14.4,2322.46,2314.96,,
2024-06-13 13:06:00,Buy,XAUUSD,Default Setup,0.1,2024-06-13 13:24:00,2318.07,2319.59,0.0,0.0,15.2,2312.07,2319.57,,
2024-06-12 16:45:00,Sell,XAUUSD,Default Setup,0.1,2024-06-12 17:11:00,2325.36,2324.58,0.0,0.0,7.8,2331.43,2319.43,,
2024-06-12 16:45:00,Sell,XAUUSD,Default Setup,0.1,2024-06-12 17:05:00,2325.36,2323.8,0.0,0.0,15.6,2331.43,2323.93,,
2024-06-12 16:45:00,Sell,XAUUSD,Default Setup,0.1,2024-06-12 17:05:00,2325.88,2322.87,0.0,0.0,30.1,2331.88,2322.88,,
2024-06-12 16:00:00,Buy,XAUUSD,Default Setup,0.1,2024-06-12 16:36:00,2338.74,2332.71,0.0,0.0,-60.3,2332.74,2341.74,,
2024-06-12 16:16:00,Sell,XAUUSD,Default Setup,0.1,2024-06-12 16:33:00,2338.2,2337.86,0.0,0.0,3.4,2344.2,2332.2,,
2024-06-12 16:30:00,Sell,XAUUSD,Default Setup,0.1,2024-06-12 16:32:00,2337.05,2335.35,0.0,0.0,17.0,2343.05,2335.55,,
2024-06-12 16:16:00,Sell,XAUUSD,Default Setup,0.1,2024-06-12 16:21:00,2338.2,2336.68,0.0,0.0,15.2,2344.2,2336.7,,
2024-06-12 16:00:00,Buy,XAUUSD,Default Setup,0.1,2024-06-12 16:09:00,2338.67,2340.22,0.0,0.0,15.5,2332.67,2340.17,,
2024-06-12 15:45:00,Buy,XAUUSD,Default Setup,0.1,2024-06-12 16:00:00,2332.02,2338.14,0.0,0.0,61.2,2326.02,2338.02,,
2024-06-12 15:45:00,Buy,XAUUSD,Default Setup,0.1,2024-06-12 15:51:00,2332.09,2335.1,0.0,0.0,30.1,2326.09,2335.09,,
2024-06-12 15:45:00,Buy,XAUUSD,Default Setup,0.1,2024-06-12 15:50:00,2332.02,2333.61,0.0,0.0,15.9,2326.02,2333.52,,
2024-06-12 15:20:00,Buy,XAUUSD,Default Setup,0.1,2024-06-12 15:30:00,2315.48,2318.5,0.0,0.0,30.2,2309.48,2318.48,,
2024-06-12 15:20:00,Buy,XAUUSD,Default Setup,0.1,2024-06-12 15:30:00,2315.42,2324.35,0.0,0.0,89.3,2309.41,2321.41,,
2024-06-12 15:20:00,Buy,XAUUSD,Default Setup,0.1,2024-06-12 15:30:00,2315.42,2324.35,0.0,0.0,89.3,2309.41,2316.91,,
2024-06-11 16:47:00,Sell,XAUUSD,Default Setup,0.1,2024-06-11 18:47:00,2312.21,2310.66,0.0,0.0,15.5,2318.21,2310.71,,
2024-06-11 16:35:00,Sell,XAUUSD,Default Setup,0.1,2024-06-11 17:00:00,2309.99,2316.01,0.0,0.0,-60.2,2315.99,2303.99,,
2024-06-11 16:15:00,Sell,XAUUSD,Default Setup,0.1,2024-06-11 16:35:00,2311.74,2310.34,0.0,0.0,14.0,2318.2,2310.7,,
2024-06-11 15:35:00,Buy,XAUUSD,Default Setup,0.1,2024-06-11 16:15:00,2317.16,2311.1,0.0,0.0,-60.6,2311.16,2323.16,,
2024-06-11 16:00:00,Sell,XAUUSD,Default Setup,0.1,2024-06-11 16:15:00,2315.5,2312.48,0.0,0.0,30.2,2321.5,2312.5,,
2024-06-11 16:01:00,Sell,XAUUSD,Default Setup,0.1,2024-06-11 16:04:00,2315.26,2313.83,0.0,0.0,14.3,2321.37,2313.87,,
2024-06-11 15:35:00,Buy,XAUUSD,Default Setup,0.1,2024-06-11 15:40:00,2317.16,2318.72,0.0,0.0,15.6,2311.16,2318.66,,
2024-06-11 15:20:00,Buy,XAUUSD,Default Setup,0.1,2024-06-11 15:32:00,2313.86,2316.87,0.0,0.0,30.1,2307.86,2316.86,,
2024-06-11 15:20:00,Buy,XAUUSD,Default Setup,0.1,2024-06-11 15:27:00,2313.84,2315.4,0.0,0.0,15.6,2307.84,2315.34,,
2024-06-11 13:28:00,Buy,XAUUSD,Default Setup,0.1,2024-06-11 15:20:00,2308.67,2314.68,0.0,0.0,60.1,2302.67,2314.67,,
2024-06-11 13:28:00,Buy,XAUUSD,Default Setup,0.1,2024-06-11 15:14:00,2308.67,2311.67,0.0,0.0,30.0,2302.67,2311.67,,
2024-06-11 13:28:00,Buy,XAUUSD,Default Setup,0.1,2024-06-11 15:06:00,2308.67,2310.17,0.0,0.0,15.0,2302.67,2310.17,,
2024-06-10 16:28:00,Sell,XAUUSD,Default Setup,0.1,2024-06-10 16:51:00,2304.47,2304.01,0.0,0.0,4.6,2310.47,2298.47,,
2024-06-10 15:19:00,Buy,XAUUSD,Default Setup,0.1,2024-06-10 16:31:00,2308.53,2302.52,0.0,0.0,-60.1,2302.53,2311.53,,
2024-06-10 14:55:00,Buy,XAUUSD,Default Setup,0.1,2024-06-10 15:25:00,2304.8,2305.39,0.0,0.0,5.9,2298.8,2310.8,,
2024-06-10 14:55:00,Buy,XAUUSD,Default Setup,0.1,2024-06-10 15:01:00,2304.8,2306.37,0.0,0.0,15.7,2298.8,2306.3,,
2024-06-10 14:55:00,Buy,XAUUSD,Default Setup,0.1,2024-06-10 15:00:00,2302.49,2305.5,0.0,0.0,30.1,2296.49,2305.49,,
2024-06-07 16:47:00,Sell,XAUUSD,Default Setup,0.1,2024-06-07 16:51:00,2314.45,2308.43,0.0,0.0,60.2,2320.45,2308.45,,
2024-06-07 16:47:00,Sell,XAUUSD,Default Setup,0.1,2024-06-07 16:50:00,2314.5,2311.49,0.0,0.0,30.1,2320.5,2311.5,,
2024-06-07 16:47:00,Sell,XAUUSD,Default Setup,0.1,2024-06-07 16:48:00,2314.45,2312.91,0.0,0.0,15.4,2320.45,2312.95,,
2024-06-07 16:32:00,Sell,XAUUSD,Default Setup,0.1,2024-06-07 16:41:00,2322.85,2319.85,0.0,0.0,30.0,2328.85,2319.85,,
2024-06-07 16:33:00,Sell,XAUUSD,Default Setup,0.1,2024-06-07 16:34:00,2322.7,2320.98,0.0,0.0,17.2,2328.7,2321.2,,
2024-06-07 16:16:00,Buy,XAUUSD,Default Setup,0.1,2024-06-07 16:31:00,2322.49,2324.48,0.0,0.0,19.9,2316.44,2328.44,,
2024-06-07 16:16:00,Buy,XAUUSD,Default Setup,0.1,2024-06-07 16:18:00,2322.5,2325.51,0.0,0.0,30.1,2316.5,2325.5,,
2024-06-07 16:16:00,Buy,XAUUSD,Default Setup,0.1,2024-06-07 16:17:00,2322.49,2323.96,0.0,0.0,14.7,2316.44,2323.94,,
2024-06-07 16:03:00,Buy,XAUUSD,Default Setup,0.1,2024-06-07 16:04:00,2321.99,2325.02,0.0,0.0,30.3,2315.99,2324.99,,
2024-06-07 15:45:00,Sell,XAUUSD,Default Setup,0.1,2024-06-07 16:04:00,2317.16,2323.19,0.0,0.0,-60.3,2323.16,2311.16,,
2024-06-07 16:03:00,Buy,XAUUSD,Default Setup,0.1,2024-06-07 16:04:00,2321.91,2323.55,0.0,0.0,16.4,2315.92,2323.42,,
2024-06-07 15:45:00,Sell,XAUUSD,Default Setup,0.1,2024-06-07 15:47:00,2317.15,2314.14,0.0,0.0,30.1,2323.15,2314.15,,
2024-06-07 15:45:00,Sell,XAUUSD,Default Setup,0.1,2024-06-07 15:46:00,2317.16,2315.66,0.0,0.0,15.0,2323.16,2315.66,,
2024-06-07 15:30:00,Sell,XAUUSD,Default Setup,0.1,2024-06-07 15:30:00,2330.45,2327.5,0.0,0.0,29.5,2336.68,2327.68,,
2024-06-07 15:30:00,Sell,XAUUSD,Default Setup,0.1,2024-06-07 15:30:00,2327.08,2321.07,0.0,0.0,60.1,2333.08,2321.08,,
2024-06-07 15:30:00,Sell,XAUUSD,Default Setup,0.1,2024-06-07 15:30:00,2327.08,2324.17,0.0,0.0,29.1,2333.08,2325.58,,
2024-06-07 15:00:00,Sell,XAUUSD,Default Setup,0.1,2024-06-07 15:27:00,2334.0,2330.97,0.0,0.0,30.3,2340.0,2331.0,,
2024-06-07 15:00:00,Sell,XAUUSD,Default Setup,0.1,2024-06-07 15:26:00,2334.01,2332.51,0.0,0.0,15.0,2340.01,2332.51,,
2024-06-07 13:02:00,Sell,XAUUSD,Default Setup,0.1,2024-06-07 14:41:00,2336.43,2335.69,0.0,0.0,7.4,2342.43,2330.43,,
2024-06-07 13:50:00,Sell,XAUUSD,Default Setup,0.1,2024-06-07 14:02:00,2333.12,2331.44,0.0,0.0,16.8,2339.12,2331.62,,
2024-06-07 13:02:00,Sell,XAUUSD,Default Setup,0.1,2024-06-07 13:50:00,2336.85,2333.84,0.0,0.0,30.1,2342.85,2333.85,,
2024-06-07 13:02:00,Sell,XAUUSD,Default Setup,0.1,2024-06-07 13:20:00,2336.43,2334.65,0.0,0.0,17.8,2342.43,2334.93,,
2024-06-06 16:32:00,Buy,XAUUSD,Default Setup,0.1,2024-06-06 18:12:00,2363.58,2369.71,0.0,0.0,61.3,2357.61,2369.61,,
2024-06-06 16:49:00,Sell,XAUUSD,Default Setup,0.1,2024-06-06 17:01:00,2362.58,2359.58,0.0,0.0,30.0,2368.58,2359.58,,
2024-06-06 16:49:00,Sell,XAUUSD,Default Setup,0.1,2024-06-06 16:50:00,2362.43,2360.92,0.0,0.0,15.1,2368.43,2360.93,,
2024-06-06 16:32:00,Buy,XAUUSD,Default Setup,0.1,2024-06-06 16:35:00,2363.64,2366.65,0.0,0.0,30.1,2357.64,2366.64,,
2024-06-06 16:32:00,Buy,XAUUSD,Default Setup,0.1,2024-06-06 16:34:00,2363.58,2365.23,0.0,0.0,16.5,2357.61,2365.11,,
2024-06-06 16:03:00,Sell,XAUUSD,Default Setup,0.1,2024-06-06 16:28:00,2354.86,2361.04,0.0,0.0,-61.8,2360.96,2353.46,,
2024-06-06 15:12:00,Sell,XAUUSD,Default Setup,0.1,2024-06-06 15:30:00,2357.34,2363.65,0.0,0.0,-63.1,2363.31,2355.81,,
2024-06-05 15:44:00,Buy,XAUUSD,Default Setup,0.1,2024-06-05 16:05:00,2338.7,2340.72,0.0,0.0,20.2,2332.68,2344.68,,
2024-06-05 15:44:00,Buy,XAUUSD,Default Setup,0.1,2024-06-05 15:53:00,2338.68,2341.68,0.0,0.0,30.0,2332.68,2341.68,,
2024-06-05 15:44:00,Buy,XAUUSD,Default Setup,0.1,2024-06-05 15:47:00,2338.7,2340.28,0.0,0.0,15.8,2332.68,2340.18,,
2024-06-05 13:10:00,Sell,XAUUSD,Default Setup,0.1,2024-06-05 15:15:00,2329.84,2335.84,0.0,0.0,-60.0,2335.84,2326.84,,
2024-06-04 16:57:00,Sell,XAUUSD,Default Setup,0.1,2024-06-04 17:00:00,2324.44,2330.47,0.0,0.0,-60.3,2330.44,2321.44,,
2024-06-04 16:57:00,Sell,XAUUSD,Default Setup,0.1,2024-06-04 17:00:00,2324.37,2330.6,0.0,0.0,-62.3,2330.37,2318.37,,
2024-06-04 16:57:00,Sell,XAUUSD,Default Setup,0.1,2024-06-04 16:57:00,2324.37,2322.87,0.0,0.0,15.0,2330.37,2322.87,,
2024-06-04 15:57:00,Buy,XAUUSD,Default Setup,0.1,2024-06-04 16:41:00,2335.35,2329.34,0.0,0.0,-60.1,2329.35,2338.35,,
2024-06-04 15:57:00,Buy,XAUUSD,Default Setup,0.1,2024-06-04 16:00:00,2335.37,2336.89,0.0,0.0,15.2,2329.37,2336.87,,
2024-06-04 15:22:00,Buy,XAUUSD,Default Setup,0.1,2024-06-04 16:00:00,2330.95,2336.89,0.0,0.0,59.4,2324.89,2336.89,,
2024-06-04 15:22:00,Buy,XAUUSD,Default Setup,0.1,2024-06-04 15:30:00,2330.75,2333.75,0.0,0.0,30.0,2324.75,2333.75,,
2024-06-04 13:44:00,Sell,XAUUSD,Default Setup,0.1,2024-06-04 13:46:00,2331.4,2329.9,0.0,0.0,15.0,2337.4,2329.9,,
2024-06-04 13:07:00,Buy,XAUUSD,Default Setup,0.1,2024-06-04 13:18:00,2332.47,2334.02,0.0,0.0,15.5,2326.48,2333.98,,
2024-06-03 16:08:00,Sell,XAUUSD,Default Setup,0.1,2024-06-03 16:51:00,2331.54,2330.04,0.0,0.0,15.0,2337.54,2330.04,,
2024-06-03 13:42:00,Buy,XAUUSD,Default Setup,0.1,2024-06-03 15:40:00,2330.86,2333.86,0.0,0.0,30.0,2324.86,2333.86,,
2024-06-03 15:23:00,Buy,XAUUSD,Default Setup,0.1,2024-06-03 15:25:00,2328.77,2330.33,0.0,0.0,15.6,2322.77,2330.27,,
2024-06-03 15:06:00,Sell,XAUUSD,Default Setup,0.1,2024-06-03 15:13:00,2327.42,2325.92,0.0,0.0,15.0,2333.42,2325.92,,
2024-06-03 13:42:00,Buy,XAUUSD,Default Setup,0.1,2024-06-03 13:43:00,2331.45,2332.97,0.0,0.0,15.2,2325.42,2332.92,,
2024-05-31 16:48:00,Buy,XAUUSD,Default Setup,0.1,2024-05-31 16:52:00,2355.68,2349.66,0.0,0.0,-60.2,2349.7,2357.2,,
2024-05-31 16:17:00,Buy,XAUUSD,Default Setup,0.1,2024-05-31 16:31:00,2357.34,2351.33,0.0,0.0,-60.1,2351.34,2360.34,,
2024-05-31 16:17:00,Buy,XAUUSD,Default Setup,0.1,2024-05-31 16:31:00,2357.33,2351.31,0.0,0.0,-60.2,2351.33,2358.83,,
2024-05-31 15:54:00,Buy,XAUUSD,Default Setup,0.1,2024-05-31 16:02:00,2355.15,2358.16,0.0,0.0,30.1,2349.15,2358.15,,
2024-05-31 15:54:00,Buy,XAUUSD,Default Setup,0.1,2024-05-31 16:00:00,2355.69,2357.26,0.0,0.0,15.7,2349.67,2357.17,,
2024-05-31 15:30:00,Buy,XAUUSD,Default Setup,0.1,2024-05-31 15:51:00,2346.68,2353.09,0.0,0.0,64.1,2340.97,2352.97,,
2024-05-31 15:30:00,Buy,XAUUSD,Default Setup,0.1,2024-05-31 15:33:00,2346.56,2349.58,0.0,0.0,30.2,2340.56,2349.56,,
2024-05-31 15:30:00,Buy,XAUUSD,Default Setup,0.1,2024-05-31 15:32:00,2346.68,2348.61,0.0,0.0,19.3,2340.97,2348.47,,
2024-05-30 16:59:00,Buy,XAUUSD,Default Setup,0.1,2024-05-30 17:20:00,2348.71,2351.71,0.0,0.0,30.0,2342.71,2351.71,,
2024-05-30 16:12:00,Buy,XAUUSD,Default Setup,0.1,2024-05-30 17:00:00,2343.89,2349.91,0.0,0.0,60.2,2337.89,2349.89,,
2024-05-30 15:51:00,Sell,XAUUSD,Default Setup,0.1,2024-05-30 16:41:00,2340.28,2346.29,0.0,0.0,-60.1,2346.28,2337.28,,
2024-05-30 15:30:00,Buy,XAUUSD,Default Setup,0.1,2024-05-30 15:47:00,2340.4,2341.69,0.0,0.0,12.9,2334.3,2346.3,,
2024-05-30 15:30:00,Buy,XAUUSD,Default Setup,0.1,2024-05-30 15:35:00,2339.61,2342.61,0.0,0.0,30.0,2333.61,2342.61,,
2024-05-30 15:30:00,Buy,XAUUSD,Default Setup,0.1,2024-05-30 15:32:00,2340.4,2341.82,0.0,0.0,14.2,2334.3,2341.8,,
2024-05-30 15:19:00,Buy,XAUUSD,Default Setup,0.1,2024-05-30 15:25:00,2336.78,2339.82,0.0,0.0,30.4,2330.78,2339.78,,
2024-05-30 15:19:00,Buy,XAUUSD,Default Setup,0.1,2024-05-30 15:24:00,2336.81,2338.33,0.0,0.0,15.2,2330.81,2338.31,,
2024-05-30 14:54:00,Sell,XAUUSD,Default Setup,0.1,2024-05-30 15:12:00,2335.5,2332.47,0.0,0.0,30.3,2341.5,2332.5,,
2024-05-30 14:54:00,Sell,XAUUSD,Default Setup,0.1,2024-05-30 15:02:00,2335.55,2334.05,0.0,0.0,15.0,2341.55,2334.05,,
2024-05-30 13:53:00,Buy,XAUUSD,Default Setup,0.1,2024-05-30 13:59:00,2337.8,2340.82,0.0,0.0,30.2,2331.8,2340.8,,
2024-05-30 13:53:00,Buy,XAUUSD,Default Setup,0.1,2024-05-30 13:57:00,2337.82,2339.34,0.0,0.0,15.2,2331.82,2339.32,,
2024-05-29 16:17:00,Buy,XAUUSD,Default Setup,0.1,2024-05-29 18:32:00,2344.91,2338.86,0.0,0.0,-60.5,2338.88,2347.88,,
2024-05-29 16:17:00,Buy,XAUUSD,Default Setup,0.1,2024-05-29 18:32:00,2344.95,2338.85,0.0,0.0,-61.0,2338.95,2350.95,,
2024-05-29 16:50:00,Buy,XAUUSD,Default Setup,0.1,2024-05-29 16:55:00,2343.17,2344.67,0.0,0.0,15.0,2337.17,2344.67,,
2024-05-29 16:17:00,Buy,XAUUSD,Default Setup,0.1,2024-05-29 16:24:00,2344.95,2346.45,0.0,0.0,15.0,2338.95,2346.45,,
2024-05-29 16:03:00,Buy,XAUUSD,Default Setup,0.1,2024-05-29 16:07:00,2340.23,2343.24,0.0,0.0,30.1,2334.23,2343.23,,
2024-05-29 16:03:00,Buy,XAUUSD,Default Setup,0.1,2024-05-29 16:05:00,2340.32,2341.83,0.0,0.0,15.1,2334.32,2341.82,,
2024-05-29 15:51:00,Sell,XAUUSD,Default Setup,0.1,2024-05-29 16:01:00,2339.91,2339.24,0.0,0.0,6.7,2345.95,2333.95,,
2024-05-29 15:22:00,Sell,XAUUSD,Default Setup,0.1,2024-05-29 15:53:00,2338.87,2335.87,0.0,0.0,30.0,2344.87,2335.87,,
2024-05-29 15:22:00,Sell,XAUUSD,Default Setup,0.1,2024-05-29 15:52:00,2338.87,2337.33,0.0,0.0,15.4,2344.87,2337.37,,
2024-05-29 14:14:00,Sell,XAUUSD,Default Setup,0.1,2024-05-29 15:26:00,2343.9,2342.6,0.0,0.0,13.0,2349.9,2337.9,,
2024-05-29 14:14:00,Sell,XAUUSD,Default Setup,0.1,2024-05-29 14:53:00,2343.93,2340.91,0.0,0.0,30.2,2349.93,2340.93,,
2024-05-29 14:14:00,Sell,XAUUSD,Default Setup,0.1,2024-05-29 14:49:00,2343.9,2342.38,0.0,0.0,15.2,2349.9,2342.4,,
2024-05-28 16:39:00,Sell,XAUUSD,Default Setup,0.1,2024-05-28 16:48:00,2358.06,2357.18,0.0,0.0,8.8,2364.22,2352.22,,
2024-05-28 16:39:00,Sell,XAUUSD,Default Setup,0.1,2024-05-28 16:45:00,2358.34,2355.32,0.0,0.0,30.2,2364.34,2355.34,,
2024-05-28 16:39:00,Sell,XAUUSD,Default Setup,0.1,2024-05-28 16:45:00,2358.06,2356.67,0.0,0.0,13.9,2364.22,2356.72,,
2024-05-28 15:40:00,Buy,XAUUSD,Default Setup,0.1,2024-05-28 16:23:00,2357.1,2363.16,0.0,0.0,60.6,2351.1,2363.1,,
2024-05-28 15:40:00,Buy,XAUUSD,Default Setup,0.1,2024-05-28 16:17:00,2357.08,2360.1,0.0,0.0,30.2,2351.08,2360.08,,
2024-05-28 15:40:00,Buy,XAUUSD,Default Setup,0.1,2024-05-28 16:15:00,2357.1,2358.64,0.0,0.0,15.4,2351.1,2358.6,,
